City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
286,Ibaiti,BR,-23.8486,-50.1878,56.98,95,100,5.68,moderate rain
287,Gizo,SB,-8.103,156.8419,82.94,72,96,4.59,overcast clouds
288,La Romana,DO,18.4273,-68.9728,84.56,74,100,13.8,overcast clouds
289,Itarema,BR,-2.9248,-39.9167,78.51,79,12,17.72,few clouds
290,Kissidougou,GN,9.1848,-10.0999,69.51,99,77,3.47,moderate rain
291,Rosarito,MX,32.3333,-117.0333,88.66,61,23,6.8,few clouds
292,Dunn,US,44.95,-91.8835,81.16,52,0,6.91,clear sky
293,Castlemaine,AU,-37.0667,144.2167,41.29,85,100,7.43,overcast clouds
294,Parkersburg,US,39.2667,-81.5615,81.52,82,0,0.0,clear sky
295,Yar-Sale,RU,66.8333,70.8333,47.57,74,19,8.93,few clouds
296,Grand Gaube,MU,-20.0064,57.6608,65.37,71,48,5.01,scattered clouds
297,Suhbaatar,MN,50.2314,106.2078,60.57,60,99,1.14,overcast clouds
298,Matagami,CA,49.7502,-77.6328,69.73,52,0,8.01,clear sky
299,Kahului,US,20.8947,-156.47,89.62,61,40,28.77,scattered clouds
300,Genhe,CN,50.7833,121.5167,52.84,91,100,3.98,overcast clouds
301,Rock Falls,US,41.7798,-89.689,80.58,57,20,5.75,few clouds
302,Riyadh,SA,24.6877,46.7219,100.54,15,63,12.15,broken clouds
303,Khani,GE,41.9563,42.9566,63.97,73,4,5.99,moderate rain
304,Iguape,BR,-24.7081,-47.5553,65.93,97,100,6.87,moderate rain
305,Lavrentiya,RU,65.5833,-171.0,50.85,56,81,11.3,broken clouds
306,Maamba,ZM,-17.3667,27.15,63.48,30,0,4.16,clear sky
307,Port-Gentil,GA,-0.7193,8.7815,76.96,83,75,11.5,broken clouds
308,Salalah,OM,17.0151,54.0924,77.09,94,100,2.3,light intensity drizzle
309,Qasigiannguit,GL,68.8193,-51.1922,39.45,92,100,5.55,overcast clouds
310,Bara,NG,10.3744,10.7288,76.1,80,27,5.61,scattered clouds
311,Gornyy,RU,55.1153,83.9059,54.36,92,0,6.67,clear sky
312,Maniitsoq,GL,65.4167,-52.9,40.19,93,100,3.44,overcast clouds
313,Gat,IL,31.61,34.7642,79.48,100,0,3.22,clear sky
314,Puerto Escondido,MX,15.85,-97.0667,86.83,62,75,3.44,broken clouds
315,Port Hawkesbury,CA,45.6169,-61.3485,65.91,97,100,7.0,mist
316,Soyo,AO,-6.1349,12.3689,69.19,93,1,9.64,clear sky
317,Airai,TL,-8.9266,125.4092,61.47,70,7,3.09,clear sky
318,Codrington,AU,-38.2667,141.9667,45.43,74,100,8.57,overcast clouds
319,Kondinskoye,RU,59.6481,67.41,62.19,87,78,5.06,broken clouds
320,La Libertad,EC,-2.2333,-80.9,71.26,83,100,11.5,overcast clouds
321,Yulara,AU,-25.2406,130.9889,56.43,82,100,10.29,overcast clouds
322,Gillette,US,44.2911,-105.5022,95.11,16,0,9.22,clear sky
323,Daru,PG,-9.0763,143.2092,77.25,84,73,19.66,broken clouds
324,Baykit,RU,61.67,96.37,57.18,92,55,2.3,broken clouds
325,Kolondieba,ML,11.0882,-6.8926,71.78,96,100,3.83,moderate rain
326,Maibong,IN,25.3,93.1667,72.95,98,100,3.29,overcast clouds
327,Dingle,PH,10.9995,122.6711,76.41,91,86,0.67,overcast clouds
328,Enderby,GB,52.5878,-1.2062,69.37,61,43,8.14,scattered clouds
329,Bilma,NE,18.6853,12.9164,94.48,29,15,10.22,few clouds
330,Johnson City,US,36.3134,-82.3535,81.82,67,20,4.61,mist
331,Nalut,LY,30.3333,10.85,81.82,42,0,20.27,clear sky
332,Ekhabi,RU,53.5102,142.9671,63.99,75,25,6.85,scattered clouds
333,Waipawa,NZ,-41.4122,175.5153,42.98,67,94,10.42,overcast clouds
334,Ancud,CL,-41.8697,-73.8203,46.22,83,100,3.15,overcast clouds
335,Liverpool,GB,53.4106,-2.9779,64.62,77,0,4.61,clear sky
336,Gondar,ET,12.6,37.4667,55.89,93,100,2.04,overcast clouds
337,Victoria Point,AU,-27.5833,153.3,63.95,69,8,5.01,clear sky
338,Ous,RU,60.9058,61.5186,59.77,71,99,3.58,overcast clouds
339,Cap Malheureux,MU,-19.9842,57.6142,65.46,72,51,3.0,broken clouds
340,Port Pirie,AU,-33.1833,138.0167,59.09,76,100,15.19,light rain
341,Loukhi,RU,66.0764,33.0381,53.49,76,90,5.7,overcast clouds
342,Montana,BG,43.4125,23.225,72.84,43,45,4.97,scattered clouds
343,Skibbereen,IE,51.55,-9.2667,58.1,78,0,4.12,clear sky
344,Severnoye,RU,56.3491,78.3619,55.49,88,86,6.33,overcast clouds
345,Pingliang,CN,35.5392,106.6861,72.37,88,93,5.39,overcast clouds
346,Alyangula,AU,-13.8483,136.4192,71.47,88,100,3.44,overcast clouds
347,Richards Bay,ZA,-28.783,32.0377,64.08,86,8,9.78,clear sky
348,Krasnoselkup,RU,65.7,82.4667,52.23,78,29,7.76,scattered clouds
349,Idah,NG,7.1065,6.7342,73.63,96,90,3.24,overcast clouds
350,Taltal,CL,-25.4,-70.4833,67.73,46,3,4.14,clear sky
351,Fairview,US,40.8126,-73.999,92.55,61,100,12.66,heavy intensity rain
352,Havre-Saint-Pierre,CA,50.2334,-63.5986,64.76,55,0,2.3,clear sky
353,Matara,LK,5.9485,80.5353,77.14,88,97,10.22,overcast clouds
354,Bagar,IN,28.1874,75.5005,85.28,67,11,9.42,few clouds
355,Muhos,FI,64.808,25.9931,55.89,84,99,6.46,overcast clouds
356,Cap-Aux-Meules,CA,47.3821,-61.8597,62.65,88,75,17.27,broken clouds
357,Kandalaksha,RU,67.162,32.4123,54.1,92,93,3.71,light rain
358,Yeppoon,AU,-23.1333,150.7333,62.38,63,0,8.43,clear sky
359,Kudahuvadhoo,MV,2.6708,72.8944,81.32,77,75,7.63,broken clouds
360,Vestmannaeyjar,IS,63.4427,-20.2734,52.52,91,100,21.63,overcast clouds
361,Mercedes,AR,-34.6515,-59.4307,49.86,65,44,4.56,scattered clouds
362,Mbuguni,TZ,-3.5667,36.95,61.18,75,59,1.99,broken clouds
363,Moengo,SR,5.6167,-54.4,78.93,83,92,4.56,overcast clouds
364,Vostok,RU,46.4856,135.8833,65.59,61,26,7.54,scattered clouds
365,Ulu Tiram,MY,1.6,103.8167,80.46,89,28,2.26,scattered clouds
366,Manacapuru,BR,-3.2997,-60.6206,87.17,45,84,3.67,broken clouds
367,Stornoway,GB,58.2093,-6.3865,58.96,85,95,18.41,overcast clouds
368,Kieta,PG,-6.2167,155.6333,83.88,68,100,1.95,overcast clouds
369,Seryshevo,RU,51.0933,128.3786,54.05,95,99,10.65,overcast clouds
370,Bereda,ES,43.2686,-7.5406,66.15,100,36,4.47,scattered clouds
371,Kamenka,RU,51.3223,42.7678,70.74,41,56,5.73,broken clouds
372,Prince Rupert,CA,54.3161,-130.3201,65.23,67,1,6.85,clear sky
373,Saurimo,AO,-9.6608,20.3916,62.92,27,0,4.88,clear sky
374,Malanje,AO,-9.5402,16.341,66.51,40,5,4.85,clear sky
375,Novichikha,RU,52.204,81.3877,61.5,81,100,6.11,light rain
376,Ust-Maya,RU,60.4167,134.5333,54.48,96,100,3.65,light rain
377,Mezen,RU,65.8522,44.24,49.03,90,43,3.11,scattered clouds
378,Toora-Khem,RU,52.4675,96.11,53.17,95,94,1.7,overcast clouds
379,Camacha,PT,33.0833,-16.3333,67.42,78,40,10.36,scattered clouds
380,Acajutla,SV,13.5928,-89.8275,80.38,82,99,3.36,overcast clouds
381,Shache,CN,38.4167,77.2406,83.71,42,99,9.62,overcast clouds
382,Sisimiut,GL,66.9395,-53.6735,40.23,92,100,6.15,overcast clouds
383,Curup,ID,-3.4667,102.5333,67.37,97,81,2.66,broken clouds
384,Nome,US,64.5011,-165.4064,54.16,71,0,12.66,clear sky
385,Stephenville,US,32.2207,-98.2023,100.17,24,95,10.87,overcast clouds
386,Le Port,RE,-20.9373,55.2919,66.2,69,51,3.71,broken clouds
387,Palmer,US,42.1584,-72.3287,87.35,51,40,10.36,scattered clouds
388,Rio Sereno,PA,8.8167,-82.8667,69.53,95,100,2.24,overcast clouds
389,Mana,GF,5.6592,-53.7767,80.51,82,78,12.75,broken clouds
390,College,US,64.8569,-147.8028,53.2,68,100,12.66,light rain
391,Novo Aripuana,BR,-5.1206,-60.3797,84.78,40,34,1.61,scattered clouds
392,Yichun,CN,47.7,128.9,61.86,59,1,6.06,clear sky
393,Kon Tum,VN,14.35,108.0,70.18,99,100,2.37,overcast clouds
394,Limbe,CM,4.0242,9.2149,75.92,92,86,4.81,light rain
395,Kamennogorsk,RU,60.9545,29.1339,57.04,69,92,3.91,overcast clouds
396,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,85.23,25,42,4.38,scattered clouds
397,Talaya,RU,61.3833,152.75,67.73,47,100,5.44,light rain
398,Kysyl-Syr,RU,63.8986,122.7617,59.34,70,74,6.71,broken clouds
399,Vegreville,CA,53.5001,-112.0518,71.91,43,2,5.75,clear sky
400,Lyaskelya,RU,61.7667,31.0167,53.06,76,78,1.39,broken clouds
401,Mae Hong Son,TH,19.3003,97.9685,72.68,99,100,0.34,overcast clouds
402,Pisco,PE,-13.7,-76.2167,60.85,82,75,11.5,broken clouds
403,Son La,VN,21.3167,103.9,66.99,97,18,0.83,few clouds
404,Togur,RU,58.3631,82.8265,62.73,79,82,4.05,broken clouds
405,Road Town,VG,18.4167,-64.6167,84.29,83,40,9.22,scattered clouds
406,Belyy Yar,RU,53.6039,91.3903,55.85,88,0,4.47,clear sky
407,Yeniseysk,RU,58.4497,92.1703,57.0,89,74,2.75,broken clouds
408,Poum,NC,-20.2333,164.0167,71.29,59,2,21.83,clear sky
409,Kupang,ID,-10.1667,123.5833,77.54,79,8,9.31,clear sky
410,Buin,CL,-33.7333,-70.75,68.43,31,90,2.75,overcast clouds
411,Maryborough,AU,-25.5333,152.7,60.44,60,0,7.38,clear sky
412,Wilmington,US,34.2257,-77.9447,87.71,58,0,13.8,clear sky
413,Bulgan,MN,48.8125,103.5347,56.89,91,68,2.39,broken clouds
414,Gloucester,GB,51.8657,-2.2431,69.73,57,30,3.0,scattered clouds
415,Kemi,FI,65.8596,24.8228,58.77,94,40,12.66,scattered clouds
416,Kemise,ET,10.7167,39.8667,69.19,77,100,2.84,light rain
417,Umm Kaddadah,SD,13.6017,26.6876,81.48,59,96,5.88,overcast clouds
418,Karpathos,GR,35.507,27.2132,75.16,88,1,27.63,clear sky
419,Kiomboi,TZ,-4.2667,34.3667,59.97,58,62,11.32,broken clouds
420,Plettenberg Bay,ZA,-34.0527,23.3716,56.66,92,36,6.35,scattered clouds
421,Vieques,PR,18.425,-65.8329,84.22,74,75,14.97,broken clouds
422,Fairbanks,US,64.8378,-147.7164,53.22,67,75,12.66,light rain
423,Beringovskiy,RU,63.05,179.3167,58.28,64,99,19.64,overcast clouds
424,Bandarbeyla,SO,9.4942,50.8122,78.19,74,95,28.79,overcast clouds
425,Caravelas,BR,-17.7125,-39.2481,70.97,80,0,5.86,clear sky
426,Kijang,KR,35.2442,129.2139,85.73,78,100,13.85,heavy intensity rain
427,Sangar,RU,63.9242,127.4739,59.52,69,41,6.78,scattered clouds
428,Yanam,IN,16.7333,82.2167,75.52,92,100,6.6,overcast clouds
429,Sabzevar,IR,36.2126,57.6819,79.88,22,0,13.8,clear sky
430,Pangody,RU,65.85,74.4859,51.15,80,21,7.83,few clouds
431,Nouadhibou,MR,20.931,-17.0347,73.38,83,4,16.11,clear sky
432,Nishihara,JP,26.1842,127.7558,85.68,74,20,8.05,few clouds
433,Sampit,ID,-2.5333,112.95,73.89,98,73,1.57,broken clouds
434,San Rafael,AR,-34.6177,-68.3301,50.16,42,99,13.33,overcast clouds
435,Sisophon,KH,13.5859,102.9737,74.8,90,100,10.0,overcast clouds
436,Alta Floresta,BR,-9.8756,-56.0861,85.95,40,67,7.2,broken clouds
437,Vizinga,RU,61.0749,50.1031,57.36,65,100,5.79,overcast clouds
438,Mishan,CN,45.55,131.8833,68.09,71,4,8.95,clear sky
439,Norilsk,RU,69.3535,88.2027,49.42,82,58,5.06,broken clouds
440,Chandbali,IN,20.7833,86.7667,78.01,91,100,12.66,moderate rain
441,Sambava,MG,-14.2667,50.1667,68.85,82,68,13.82,light rain
442,Coquimbo,CL,-29.9533,-71.3436,55.13,82,0,2.3,clear sky
443,Ondangwa,NA,-17.9167,15.95,55.4,35,0,3.44,clear sky
444,Santa Rita,BR,-7.1139,-34.9781,75.87,88,0,5.75,clear sky
445,Camacari,BR,-12.6975,-38.3242,78.57,80,9,4.68,clear sky
446,Panaba,MX,21.2833,-88.2667,82.58,71,82,2.84,broken clouds
447,Viransehir,TR,37.2353,39.7631,78.4,60,0,6.46,clear sky
448,Urucui,BR,-7.2294,-44.5561,79.81,29,1,4.68,clear sky
449,Taoudenni,ML,22.6783,-3.9836,101.77,17,23,10.0,few clouds
450,Opuwo,NA,-18.0607,13.84,64.6,24,0,4.03,clear sky
451,Manta,EC,-0.95,-80.7333,74.98,78,75,10.36,broken clouds
452,Puerto Narino,CO,-3.7703,-70.3831,81.01,71,97,2.19,overcast clouds
453,Laguna,US,38.421,-121.4238,94.32,33,0,16.11,clear sky
454,Grindavik,IS,63.8424,-22.4338,51.75,100,100,27.63,light intensity drizzle
455,Troitsko-Pechorsk,RU,62.7084,56.1964,53.78,68,100,5.41,overcast clouds
456,Davila,PH,18.4726,120.5763,78.78,82,100,4.43,overcast clouds
457,Sinnamary,GF,5.3833,-52.95,78.93,87,82,13.06,broken clouds
458,Margate,GB,51.3813,1.3862,65.88,85,23,5.99,few clouds
459,Sioux Lookout,CA,50.1001,-91.917,73.47,49,20,14.97,few clouds
460,Hirara,JP,24.8,125.2833,85.86,84,20,4.61,few clouds
461,Pangai,TO,-19.8,-174.35,84.31,84,20,9.22,few clouds
462,Macusani,PE,-14.0833,-70.4333,36.93,90,87,6.67,overcast clouds
463,Northam,GB,51.0333,-4.2167,65.39,91,43,2.24,scattered clouds
464,Avera,US,33.194,-82.5271,90.91,56,48,6.11,scattered clouds
465,Mitsamiouli,KM,-11.3847,43.2844,76.06,74,47,5.35,scattered clouds
466,Sri Aman,MY,1.2376,111.4621,77.05,94,98,3.44,light rain
467,Nurota,UZ,40.5614,65.6886,71.11,31,9,8.19,clear sky
468,Irbeyskoye,RU,55.6428,95.4522,55.76,85,20,1.66,few clouds
469,Filadelfia,US,39.9523,-75.1638,90.23,71,75,8.05,thunderstorm
470,Iquique,CL,-20.2208,-70.1431,59.04,78,31,6.71,scattered clouds
471,Tautira,PF,-17.7333,-149.15,72.93,83,100,13.44,light rain
472,Agropoli,IT,40.3469,14.9966,70.34,70,98,4.94,overcast clouds
473,Mogadishu,SO,2.0371,45.3438,75.58,89,95,18.19,overcast clouds
474,Den Helder,NL,52.9599,4.7593,64.38,79,20,11.99,few clouds
475,Kagadi,UG,0.9606,30.7967,67.24,66,78,1.1,broken clouds
476,Grants,US,35.1473,-107.8514,86.23,21,40,0.0,scattered clouds
477,Kirakira,SB,-10.4544,161.9205,82.58,75,96,3.09,overcast clouds
478,Hauterive,FR,46.0901,3.4459,65.16,44,21,2.51,few clouds
479,Doha,QA,25.2867,51.5333,96.78,59,55,3.44,broken clouds
480,Wagga Wagga,AU,-35.1167,147.3667,50.85,77,50,9.04,scattered clouds
481,Casablanca,MA,33.5928,-7.6192,73.33,69,14,5.99,few clouds
482,Fos-Sur-Mer,FR,43.4377,4.9446,77.11,78,0,4.61,clear sky
483,Staraya Mayna,RU,54.6,48.95,64.51,77,19,4.0,few clouds
484,Nchelenge,ZM,-9.3451,28.734,67.15,42,0,6.93,clear sky
485,Kashi,CN,39.4547,75.9797,69.01,88,75,4.47,broken clouds
486,Odweyne,SO,9.4092,45.064,75.18,45,100,19.73,overcast clouds
487,Jhalida,IN,23.3667,85.9667,75.76,94,100,11.01,overcast clouds
488,Wasilla,US,61.5814,-149.4394,55.78,92,100,4.61,light rain
489,Meulaboh,ID,4.1363,96.1285,75.61,89,96,3.6,heavy intensity rain
490,Proletariy,RU,58.4342,31.7046,53.1,94,3,3.42,clear sky
491,Beloha,MG,-25.1667,45.05,64.15,86,0,12.53,clear sky
492,Quthing,LS,-30.4,27.7003,49.32,50,0,2.1,clear sky
493,Sydney,AU,-33.8679,151.2073,56.71,79,20,8.05,few clouds
494,Bambanglipuro,ID,-7.95,110.2833,75.81,88,96,7.81,overcast clouds
495,Jonkoping,SE,57.7814,14.1562,52.39,100,0,3.44,clear sky
496,Peleduy,RU,59.6289,112.7406,53.22,97,100,2.28,light rain
497,Graaff-Reinet,ZA,-32.2522,24.5308,53.92,50,65,9.51,broken clouds
498,Monrovia,LR,6.3005,-10.7969,76.77,87,93,11.43,light rain
499,Hambantota,LK,6.1241,81.1185,78.13,80,90,16.8,overcast clouds
500,Tessalit,ML,20.1986,1.0114,79.34,60,100,16.6,overcast clouds
501,Okhotsk,RU,59.3833,143.3,58.08,91,100,16.46,light rain
502,Tilichiki,RU,60.4667,166.1,54.7,83,100,15.43,overcast clouds
503,Paamiut,GL,61.994,-49.6678,42.39,88,100,12.17,overcast clouds
504,Carauari,BR,-4.8828,-66.8958,81.7,68,93,1.3,overcast clouds
505,Lata,PT,40.1629,-8.3327,62.73,93,1,2.66,clear sky
506,Port Hardy,CA,50.6996,-127.4199,64.58,72,20,6.91,fog
507,Jiangyou,CN,31.7667,104.7167,76.39,92,100,2.98,overcast clouds
508,Tarko-Sale,RU,64.9225,77.785,55.44,72,7,8.1,clear sky
509,Lompoc,US,34.6391,-120.4579,86.77,61,0,16.11,clear sky
510,Ambon,ID,-3.6954,128.1814,78.24,15,20,1.14,few clouds
511,Tukrah,LY,32.5341,20.5791,80.08,74,0,7.11,clear sky
512,Mehamn,NO,71.0357,27.8492,51.75,82,100,10.36,overcast clouds
513,Xining,CN,36.6167,101.7667,64.76,86,99,1.7,light rain
514,Saint-Louis,SN,16.3333,-15.0,85.08,59,27,18.5,scattered clouds
515,La Asuncion,VE,11.0333,-63.8628,83.93,79,81,14.97,broken clouds
516,Sistranda,NO,63.7256,8.834,58.96,94,100,13.94,light rain
517,Ulagan,RU,50.6321,87.9563,50.18,91,26,1.74,scattered clouds
518,Thinadhoo,MV,0.5333,72.9333,81.27,71,56,0.47,broken clouds
519,Ligayan,PH,4.6533,119.4706,82.36,73,91,0.87,overcast clouds
520,Dwarka,IN,22.2394,68.9678,81.09,92,100,20.54,overcast clouds
521,Kanniyakumari,IN,8.0833,77.5667,77.32,84,100,16.22,overcast clouds
522,Natal,BR,-5.795,-35.2094,79.02,83,40,6.91,scattered clouds
523,Lucapa,AO,-8.4192,20.7447,67.98,27,0,2.04,clear sky
524,Cobija,BO,-11.0267,-68.7692,70.34,96,100,6.96,moderate rain
525,Saint-Pierre,RE,-21.3393,55.4781,65.88,70,40,13.8,scattered clouds
526,Meiganga,CM,6.5167,14.3,66.04,98,100,3.0,overcast clouds
527,Kidal,ML,18.4411,1.4078,84.45,50,33,10.13,scattered clouds
528,Vermillion,US,42.7794,-96.9292,89.76,20,0,7.05,clear sky
529,Esperance,AU,-33.8667,121.9,44.44,75,97,24.25,light rain
530,Teguldet,RU,57.3064,88.1667,54.5,95,49,3.67,scattered clouds
531,Vanavara,RU,60.34,102.2797,53.62,90,26,2.57,scattered clouds
532,Bideford,GB,51.0179,-4.2046,66.09,79,44,1.95,scattered clouds
533,Ghanzi,BW,-21.5667,21.7833,57.22,14,0,7.78,clear sky
534,Abu Kamal,SY,34.4506,40.9171,87.03,28,0,13.04,clear sky
535,Mallow,IE,52.1333,-8.6333,63.63,72,2,3.94,clear sky
536,Hamilton,US,39.1834,-84.5333,84.25,76,20,9.22,few clouds
537,Himare,AL,40.1017,19.7447,78.71,59,21,7.05,few clouds
538,Warrington,GB,53.3925,-2.5802,64.94,75,0,4.61,clear sky
539,Marsa Matruh,EG,31.3525,27.2453,78.12,75,0,10.07,clear sky
540,Mehriz,IR,31.5917,54.4318,84.7,23,5,3.42,clear sky
541,Egvekinot,RU,66.3167,-179.1667,50.74,54,100,6.87,overcast clouds
542,Tirano,IT,46.2154,10.1679,69.48,92,9,0.54,clear sky
543,Nanortalik,GL,60.1432,-45.2371,42.69,89,63,8.99,broken clouds
544,Tuckahoe,US,37.5901,-77.5564,93.11,63,0,8.05,clear sky
545,Necochea,AR,-38.5473,-58.7368,46.2,66,6,7.09,clear sky
546,Qui Nhon,VN,13.7667,109.2333,79.43,76,100,12.55,overcast clouds
547,Punta Gorda,US,26.9298,-82.0454,86.05,78,0,7.0,clear sky
548,Tole,UA,44.7167,33.8167,71.96,44,92,5.91,overcast clouds
549,Zhangjiakou,CN,40.81,114.8794,66.79,78,0,1.05,clear sky
550,Seymchan,RU,62.8833,152.4333,73.42,42,100,4.63,overcast clouds
551,La Paz,BO,-16.5,-68.15,51.78,23,20,8.05,few clouds
552,Trairi,BR,-3.2778,-39.2689,78.12,80,10,12.26,clear sky
553,Barahona,DO,18.2085,-71.1008,85.82,74,40,13.8,scattered clouds
554,Kulai,MY,1.6561,103.6032,80.42,88,20,1.14,few clouds
555,Boyolangu,ID,-8.1181,111.8935,73.74,93,98,3.74,overcast clouds
556,Pakdasht,IR,35.4752,51.6807,78.8,40,0,3.78,clear sky
557,La Ronge,CA,55.1001,-105.2842,70.05,32,40,18.41,scattered clouds
558,Surskoye,RU,54.4821,46.7214,60.51,95,53,5.06,broken clouds
559,Aljezur,PT,37.3191,-8.8033,63.0,93,0,4.14,clear sky
560,Rawson,AR,-43.3002,-65.1023,51.21,46,44,3.71,scattered clouds
561,Manica,FR,49.0,-1.1667,60.62,89,24,7.74,few clouds
562,Pacific Grove,US,36.6177,-121.9166,80.55,74,0,13.8,clear sky
563,Culaman,PH,5.9603,125.6586,80.47,76,99,0.43,overcast clouds
564,Kiunga,PG,-6.1219,141.2906,73.54,95,100,3.69,overcast clouds
565,Antofagasta,CL,-23.65,-70.4,54.68,70,18,4.07,few clouds
566,Mayya,RU,61.7333,130.2811,60.12,70,81,3.89,broken clouds
567,Vanimo,PG,-2.6741,141.3028,79.18,80,100,5.23,overcast clouds
568,Booue,GA,-0.0921,11.9385,76.14,66,19,2.42,few clouds
569,Pemberton,CA,50.3164,-122.8027,96.49,24,14,4.56,few clouds
570,San Patricio,US,28.017,-97.5169,95.72,45,51,14.67,broken clouds
571,Muzhi,RU,65.3667,64.6667,54.34,65,93,6.33,overcast clouds
572,Sisak,HR,45.4661,16.3783,67.98,84,30,1.92,scattered clouds
573,Sibiti,CG,-3.6819,13.3499,72.18,62,22,3.33,few clouds
574,Kiruna,SE,67.8557,20.2251,49.12,93,100,0.0,overcast clouds
